sample_id,aum,grads
67094,1.9167028427124024,0
91082,1.9166130304336548,0
70613,1.9165894985198975,0
1977,1.916518545150757,0
82568,1.9165107011795044,0
71507,1.9159865856170655,0
62351,1.9156971454620362,0
33355,1.9156874418258667,0
79039,1.91496422290802,0
43069,1.91479811668396,0
17148,1.9147727012634277,0
66067,1.914750576019287,0
52911,1.9147315263748168,0
83541,1.9145469427108766,0
82792,1.9145362377166748,0
52817,1.914268398284912,0
90184,1.9140332460403442,0
21583,1.913874912261963,0
61990,1.9137233018875122,0
7847,1.9134599924087525,0
66071,1.9133809089660645,0
68912,1.912984561920166,0
72777,1.9128975868225098,0
56443,1.9124859809875487,0
54140,1.9122638940811156,0
51983,1.9119806289672852,0
2212,1.9118179082870483,0
85532,1.9115144729614257,0
400,1.9115002393722533,0
14116,1.9114929914474488,0
53976,1.9114542245864867,0
97856,1.9114450216293335,0
63525,1.9112698316574097,0
17357,1.9112101554870606,0
99949,1.9109935760498047,0
57032,1.9108263492584228,0
48657,1.9108205318450928,0
65435,1.9107747554779053,0
20084,1.9107117414474488,0
60670,1.910558247566223,0
86477,1.9104697465896607,0
3656,1.9104626893997192,0
43638,1.910198712348938,0
69672,1.9098111152648927,0
54743,1.9098047018051147,0
85535,1.9096351861953735,0
45462,1.9094926357269286,0
4184,1.9094227075576782,0
34728,1.9086893320083618,0
7411,1.9084686279296874,0
30568,1.908052182197571,0
13900,1.9080022335052491,0
9719,1.9075216770172119,0
45001,1.9073379755020141,0
61864,1.907142996788025,0
57601,1.9067370653152467,0
68682,1.906587791442871,0
55440,1.9064155578613282,0
59765,1.906102728843689,0
6171,1.90604567527771,0
71797,1.9060226678848267,0
14999,1.9059905052185058,0
96094,1.9057020664215087,0
94430,1.9056814670562745,0
78324,1.905430054664612,0
52311,1.9052761554718018,0
5327,1.9052674293518066,0
50985,1.905116081237793,0
2663,1.905059242248535,0
63874,1.9049536466598511,0
61750,1.9048282146453857,0
85592,1.9047052621841432,0
54550,1.9046521663665772,0
75452,1.9046518564224244,0
24492,1.904509425163269,0
96807,1.9044213771820069,0
36469,1.9043656587600708,0
90585,1.9043201684951783,0
97729,1.9042996168136597,0
12981,1.9042120218276977,0
79252,1.9040905237197876,0
58766,1.9038727760314942,0
21922,1.9037839412689208,0
69688,1.9037619829177856,0
79518,1.9036604404449462,0
36706,1.9036527156829834,0
100574,1.903635025024414,0
19490,1.9032975435256958,0
86510,1.903230619430542,0
79137,1.9030925750732421,0
84146,1.9030073881149292,0
72067,1.9027692317962646,0
91993,1.9023115158081054,0
35931,1.902089786529541,0
99372,1.9020734071731566,0
100923,1.9018527269363403,0
80393,1.90183367729187,0
31392,1.9014759540557862,0
39842,1.9014412403106689,0
342,1.9011873722076416,0
4274,1.9011315822601318,0
14284,1.9010960817337037,0
60827,1.9009503841400146,0
75512,1.900735354423523,0
72756,1.9000153303146363,0
66652,1.9000034093856812,0
2551,1.8995176553726196,0
93386,1.8994476556777955,0
72670,1.8991310119628906,0
31001,1.8988808155059815,0
62071,1.8988693475723266,0
16651,1.8987164735794066,0
16318,1.8986952543258666,0
58283,1.8986747980117797,0
27892,1.8982047319412232,0
100879,1.898108434677124,0
5326,1.897910714149475,0
4297,1.8979093551635742,0
98422,1.897678756713867,0
60104,1.897586727142334,0
15201,1.8975826263427735,0
42061,1.897544503211975,0
8938,1.8975226879119873,0
74725,1.8974495887756349,0
5133,1.89728741645813,0
29881,1.8972613334655761,0
88223,1.8971381664276123,0
25640,1.8968644857406616,0
83224,1.8965617895126343,0
7009,1.8965054750442505,0
97735,1.8964092493057252,0
26891,1.896308422088623,0
46098,1.896240782737732,0
67588,1.8961695671081542,0
74448,1.8961466073989868,0
53428,1.896079182624817,0
54639,1.8957589387893676,0
96076,1.895688009262085,0
80800,1.8955286264419555,0
75903,1.8952140808105469,0
74789,1.8949029207229615,0
31054,1.8947207450866699,0
19473,1.8947004556655884,0
71889,1.8945561170578002,0
96266,1.8944306135177613,0
98708,1.894394850730896,0
37760,1.89429771900177,0
55392,1.894237494468689,0
68436,1.8941673755645752,0
9698,1.8940853357315064,0
39436,1.8937154293060303,0
66209,1.8933518171310424,0
81364,1.8932075023651123,0
26454,1.893183183670044,0
72968,1.8930192470550538,0
98218,1.8928784608840943,0
77373,1.8926653861999512,0
11308,1.8924642324447631,0
67275,1.8923372983932496,0
67675,1.8917595386505126,0
68189,1.8916948318481446,0
77970,1.8913403749465942,0
48230,1.8912654638290405,0
34998,1.8911239385604859,0
49575,1.890777325630188,0
94240,1.890723991394043,0
59265,1.8904394388198853,0
43686,1.8903732776641846,0
81162,1.8903313875198364,0
4557,1.8898948669433593,0
91385,1.8898463249206543,0
56570,1.8896682500839233,0
85839,1.8896565437316895,0
1514,1.8894161462783814,0
66156,1.8892683506011962,0
55316,1.889084243774414,0
74964,1.8888690233230592,0
67617,1.8885183811187745,0
86022,1.8883686065673828,0
91102,1.8881949663162232,0
3278,1.8881858110427856,0
84846,1.888065242767334,0
32181,1.8880098819732667,0
93281,1.8879228591918946,0
62256,1.8878502368927002,0
22109,1.887355375289917,0
70546,1.8872743129730225,0
67896,1.8872068881988526,0
92760,1.887143039703369,0
66626,1.8868048429489135,0
51691,1.8866330623626708,0
93639,1.886586594581604,0
9158,1.886530351638794,0
87267,1.8864800214767456,0
99936,1.8863120794296264,0
66985,1.885361099243164,0
14533,1.885130524635315,0
51382,1.8848535299301148,0
83105,1.884831929206848,0
98008,1.8846951007843018,0
98191,1.8846694946289062,0
19278,1.8845131635665893,0
56873,1.8844842433929443,0
82349,1.8843674659729004,0
62341,1.8843429803848266,0
99927,1.8842649698257445,0
96214,1.884185218811035,0
79924,1.8840108394622803,0
86406,1.8837840795516967,0
1760,1.883730125427246,0
70542,1.883498764038086,0
46009,1.8833081483840943,0
36290,1.8832705974578858,0
23537,1.8832449674606324,0
71409,1.8831732034683228,0
87789,1.883021354675293,0
86969,1.8828191757202148,0
91441,1.8828011274337768,0
15821,1.8827698707580567,0
82970,1.8827328205108642,0
79091,1.8826579093933105,0
80289,1.8826424837112428,0
52764,1.8825138568878175,0
66521,1.882414412498474,0
81237,1.8823891162872315,0
25905,1.8822356700897216,0
28091,1.8821593046188354,0
12122,1.882153296470642,0
68264,1.8819881677627563,0
30263,1.8813342094421386,0
65371,1.881152296066284,0
22653,1.8810347318649292,0
25212,1.8808737516403198,0
16079,1.8808695793151855,0
28860,1.8808076620101928,0
18764,1.8806487560272216,0
89264,1.88063223361969,0
82693,1.8805444955825805,0
87559,1.8804514408111572,0
60361,1.8800442457199096,0
30036,1.8800180435180665,0
92889,1.8797349691390992,0
73697,1.879717969894409,0
9253,1.8795294284820556,0
53216,1.879122829437256,0
63965,1.8790692329406737,0
31537,1.879034948348999,0
7601,1.878966999053955,0
42392,1.8788781642913819,0
12832,1.8786667585372925,0
66864,1.8786625385284423,0
2139,1.8786194324493408,0
93452,1.8783769845962524,0
18236,1.8783108949661256,0
93534,1.8781851053237915,0
2645,1.8780264139175415,0
737,1.877877902984619,0
84251,1.8778116941452025,0
68503,1.8776812076568603,0
71792,1.8775751113891601,0
11451,1.8775593280792235,0
27874,1.8774859428405761,0
27283,1.8774665355682374,0
72333,1.8773790836334228,0
4349,1.877345871925354,0
70089,1.8770488977432251,0
89711,1.876992893218994,0
25104,1.8767264246940614,0
9795,1.8767022132873534,0
92079,1.876690435409546,0
6099,1.8766397953033447,0
17653,1.8765652894973754,0
62221,1.8765571594238282,0
2452,1.8763825178146363,0
4590,1.8761789798736572,0
63230,1.876151943206787,0
20442,1.875500202178955,0
79005,1.875494384765625,0
94411,1.8752645015716554,0
33429,1.874416446685791,0
85114,1.8744135618209838,0
33625,1.8743448495864867,0
20762,1.8742922067642211,0
15906,1.874212622642517,0
36851,1.8740613460540771,0
9159,1.8740310430526734,0
54579,1.873909878730774,0
51352,1.8737810134887696,0
67792,1.8736700057983398,0
17365,1.8735681533813477,0
73079,1.8735403537750244,0
61652,1.873303484916687,0
2572,1.8732447147369384,0
72500,1.8732078552246094,0
67847,1.8730876922607422,0
61696,1.8728612661361694,0
31624,1.8728589773178101,0
54458,1.872823214530945,0
52677,1.872535490989685,0
22675,1.8725323915481566,0
87046,1.8724055290222168,0
61698,1.8718663692474364,0
47069,1.8718326091766357,0
16113,1.8714952707290649,0
93758,1.8714529275894165,0
9618,1.8713371276855468,0
19355,1.8712265014648437,0
66113,1.8710809469223022,0
91577,1.8710732221603394,0
80277,1.8710201501846313,0
56638,1.870754337310791,0
56121,1.8705515384674072,0
52792,1.870530080795288,0
71969,1.8705004692077636,0
70460,1.8704731702804565,0
83156,1.8704151391983033,0
71935,1.8703037977218628,0
56346,1.8702772378921508,0
41362,1.8701996326446533,0
92956,1.87006413936615,0
74965,1.8700368404388428,0
7118,1.8699336051940918,0
82059,1.8697302341461182,0
79071,1.8695976257324218,0
76039,1.8695171356201172,0
5606,1.8694735288619995,0
95908,1.8693819284439086,0
100562,1.8692290544509889,0
18964,1.8691309452056886,0
92146,1.869025719165802,0
31035,1.8689643144607544,0
70672,1.8687729835510254,0
56699,1.868656325340271,0
11505,1.868604874610901,0
65868,1.8685516119003296,0
6222,1.86852867603302,0
71388,1.8683631896972657,0
60477,1.8683487176895142,0
23273,1.8682987213134765,0
63084,1.8681405305862426,0
21745,1.8680813312530518,0
9624,1.8680748701095582,0
60098,1.8678173542022705,0
96434,1.8676475048065186,0
60889,1.8676416397094726,0
33550,1.867527222633362,0
4210,1.8672325134277343,0
17981,1.8671782732009887,0
97524,1.8671385765075683,0
18957,1.8670182466506957,0
55796,1.8668619871139527,0
11176,1.8668480157852172,0
72915,1.8667226314544678,0
16801,1.8667107343673706,0
52153,1.8666262865066527,0
93423,1.866474723815918,0
92865,1.8664551973342896,0
99655,1.866293978691101,0
93153,1.8662925004959106,0
18681,1.8662197589874268,0
69730,1.8662184000015258,0
7148,1.8660831928253174,0
68833,1.866034698486328,0
37142,1.8660152912139893,0
89735,1.8659841299057007,0
68660,1.865807795524597,0
93160,1.865635347366333,0
12822,1.8655621767044068,0
75463,1.8652193069458007,0
93278,1.8651498556137085,0
60018,1.8651293754577636,0
23690,1.8650148630142211,0
69782,1.8649208545684814,0
92216,1.8648631811141967,0
3190,1.8648499250411987,0
43624,1.86462721824646,0
84113,1.8645978212356566,0
64226,1.8642261743545532,0
28775,1.864167857170105,0
95243,1.8639792919158935,0
991,1.8639428615570068,0
91885,1.863805103302002,0
60159,1.8634160995483398,0
95156,1.8633301496505736,0
1541,1.8632704734802246,0
19763,1.8630290508270264,0
93011,1.8629479885101319,0
96657,1.8629266023635864,0
49821,1.8627763748168946,0
23277,1.862345576286316,0
97310,1.8620383977890014,0
6473,1.8620375633239745,0
53884,1.8620062589645385,0
80699,1.8619909286499023,0
51389,1.8619432210922242,0
74438,1.86193950176239,0
80906,1.8618207454681397,0
98402,1.8617605686187744,0
88661,1.8617184162139893,0
59537,1.8615854740142823,0
86129,1.8615666627883911,0
41409,1.8614962100982666,0
16041,1.8614755153656006,0
57009,1.8613396167755127,0
19966,1.8612455368041991,0
8640,1.861055326461792,0
79731,1.860656476020813,0
10427,1.8606164455413818,0
76852,1.8605721950531007,0
60754,1.8603965759277343,0
8825,1.8603678464889526,0
15335,1.8603105783462524,0
7102,1.8600892066955566,0
88143,1.8600715160369874,0
7206,1.8599515914916993,0
77650,1.8599394798278808,0
48950,1.8599334955215454,0
51940,1.8599267482757569,0
99827,1.8597145080566406,0
90460,1.8596704006195068,0
37362,1.8596318721771241,0
59610,1.859585976600647,0
50861,1.8595710754394532,0
615,1.85955970287323,0
24877,1.8595065832138062,0
60988,1.859240508079529,0
73313,1.8590964555740357,0
35321,1.8590588331222535,0
9269,1.8589792490005492,0
3377,1.8589483499526978,0
53888,1.8586943745613098,0
2848,1.8585608720779419,0
69319,1.8585229635238647,0
11705,1.8584694385528564,0
10850,1.8582798957824707,0
40124,1.85825355052948,0
62217,1.858233141899109,0
81308,1.858221673965454,0
54716,1.8582156896591187,0
89875,1.8580635070800782,0
67160,1.8580140590667724,0
87560,1.8578572511672973,0
16966,1.857820725440979,0
69275,1.8577690839767456,0
29119,1.8577404975891114,0
15658,1.857729935646057,0
22143,1.8576592206954956,0
5851,1.857565689086914,0
52766,1.8575560808181764,0
86244,1.8574856758117675,0
16405,1.8574362516403198,0
67219,1.8574162006378174,0
7563,1.8573530197143555,0
62236,1.857298994064331,0
55125,1.8572212696075439,0
55768,1.8572067737579345,0
88265,1.8571712493896484,0
75967,1.8571123123168944,0
3033,1.8570369243621827,0
13279,1.8569563150405883,0
77568,1.856925368309021,0
82359,1.8568563222885133,0
54253,1.8568166971206665,0
90144,1.8567857980728149,0
22033,1.8567695617675781,0
99664,1.8567511320114136,0
79911,1.856741714477539,0
11923,1.8567203044891358,0
15502,1.856664204597473,0
38785,1.8565708637237548,0
54972,1.8565582275390624,0
61735,1.8564285039901733,0
71022,1.8563745498657227,0
12092,1.8563423156738281,0
20922,1.8563148260116578,0
88872,1.8558754205703736,0
75823,1.855788516998291,0
64699,1.8554999351501464,0
62950,1.8553093194961547,0
3189,1.8551867008209229,0
96680,1.8551244020462037,0
70399,1.8550390243530273,0
71048,1.854880690574646,0
61120,1.85479416847229,0
4888,1.8547138690948486,0
60866,1.8546711683273316,0
98584,1.8545502424240112,0
71950,1.8545438528060914,0
72778,1.8545331001281737,0
64995,1.8544771432876588,0
63667,1.8544325828552246,0
6614,1.8541084051132202,0
69513,1.8538453578948975,0
69982,1.853782320022583,0
101381,1.853726577758789,0
50310,1.853724479675293,0
68318,1.853593397140503,0
56146,1.8535098075866698,0
58523,1.853429651260376,0
93080,1.8533753395080566,0
97782,1.8531909942626954,0
75639,1.8531809806823731,0
29384,1.853146767616272,0
66267,1.8531326293945312,0
21953,1.8530232667922975,0
95490,1.8529810428619384,0
82697,1.8528169631958007,0
22445,1.8527852535247802,0
75126,1.852471923828125,0
87084,1.8523360252380372,0
6780,1.8520046710968017,0
59171,1.851987648010254,0
16426,1.8519569873809814,0
15662,1.8518882036209106,0
80814,1.8517995119094848,0
43352,1.8517439126968385,0
62751,1.8517355918884277,0
91396,1.8515649318695069,0
22752,1.851474642753601,0
44604,1.851324772834778,0
92513,1.851236605644226,0
67678,1.8510859251022338,0
671,1.8510714530944825,0
18880,1.8510520219802857,0
52506,1.8510260343551637,0
42021,1.850993824005127,0
75130,1.8509746074676514,0
60469,1.8509366750717162,0
13353,1.8509312391281127,0
96752,1.8507587671279908,0
82603,1.8506685018539428,0
13411,1.8501069784164428,0
86326,1.8499731540679931,0
83950,1.849953579902649,0
33866,1.8498977184295655,0
22222,1.8497602224349976,0
60341,1.8497562408447266,0
94325,1.8494666337966919,0
52692,1.8493406772613525,0
43750,1.849335289001465,0
46450,1.8493231534957886,0
56137,1.8492915630340576,0
68551,1.8491649866104125,0
64732,1.8491124629974365,0
76455,1.8490059137344361,0
48819,1.8489928483963012,0
66597,1.8489571809768677,0
5496,1.848410677909851,0
54965,1.848270010948181,0
26426,1.8482524156570435,0
6052,1.8481744050979614,0
55084,1.8479997396469117,0
55178,1.8479930639266968,0
38117,1.8479554653167725,0
47292,1.847937035560608,0
34812,1.8478736400604248,0
95129,1.8478330612182616,0
67898,1.8477941513061524,0
18727,1.8477540493011475,0
59367,1.8477396965026855,0
89196,1.8476292371749878,0
17520,1.8476046323776245,0
74917,1.847432804107666,0
44313,1.8473908662796021,0
56148,1.8472805261611938,0
62164,1.8470193862915039,0
66218,1.8469280004501343,0
100693,1.8469002485275268,0
54088,1.8467576026916503,0
60232,1.846750259399414,0
94404,1.846683931350708,0
65059,1.8466061711311341,0
60718,1.8465219259262085,0
37476,1.8463735342025758,0
38092,1.846359097957611,0
54945,1.846323800086975,0
59758,1.8462777853012085,0
91977,1.846261239051819,0
10317,1.84591224193573,0
95569,1.8457220554351808,0
97715,1.845684814453125,0
61815,1.8456148147583007,0
71398,1.845589518547058,0
5743,1.8455788850784303,0
24360,1.8455468893051148,0
76215,1.845428466796875,0
86812,1.845422387123108,0
55667,1.8453163862228394,0
94340,1.8452663660049438,0
15009,1.8450496196746826,0
89280,1.8448930501937866,0
18756,1.8447780847549438,0
28945,1.8445011138916017,0
30951,1.8444336175918579,0
36687,1.8443605184555054,0
37842,1.8442723274230957,0
86486,1.8442436933517456,0
55852,1.8441737413406372,0
64909,1.844113540649414,0
65967,1.84380784034729,0
91470,1.8437493085861205,0
12875,1.843625545501709,0
86850,1.843623685836792,0
25360,1.8434004068374634,0
53726,1.8433745145797729,0
12902,1.8433616399765014,0
9997,1.8432246208190919,0
32786,1.8431632757186889,0
2777,1.843129777908325,0
753,1.8428696632385253,0
56252,1.842808985710144,0
55038,1.8427734613418578,0
44331,1.8427518844604491,0
95982,1.8427296161651612,0
53362,1.842674469947815,0
89560,1.8425869703292848,0
92940,1.8425825119018555,0
13266,1.8425724744796752,0
71290,1.8425416231155396,0
23841,1.842390775680542,0
1546,1.8423577547073364,0
48706,1.8422395706176757,0
17935,1.8421741485595704,0
67206,1.8420674085617066,0
92296,1.8419692754745483,0
88275,1.8419458866119385,0
9655,1.841922926902771,0
79569,1.841884183883667,0
14964,1.841855525970459,0
4218,1.841831350326538,0
730,1.8417574167251587,0
94290,1.8417465448379517,0
24918,1.8417418241500854,0
17118,1.84170343875885,0
3961,1.8416923522949218,0
85324,1.8416653633117677,0
99646,1.841546893119812,0
94849,1.8412557601928712,0
80504,1.8410509824752808,0
20976,1.8409672260284424,0
96429,1.8408519983291627,0
18083,1.8405950784683227,0
78933,1.8405184030532837,0
10324,1.8405080318450928,0
61162,1.8404768228530883,0
43745,1.8403536558151246,0
85294,1.8402433156967164,0
99328,1.8401378631591796,0
8711,1.8401042222976685,0
54612,1.8401007890701293,0
96151,1.8400880575180054,0
60499,1.8400529861450194,0
68484,1.8400197744369506,0
83243,1.839885687828064,0
59979,1.8397945642471314,0
98231,1.839786672592163,0
46661,1.8396591424942017,0
60355,1.8396352529525757,0
90363,1.8396004915237427,0
17045,1.8395175457000732,0
4180,1.8393705368041993,0
66870,1.839331316947937,0
93049,1.8392042875289918,0
89223,1.839181089401245,0
59600,1.8391390800476075,0
99551,1.8391183853149413,0
99969,1.8390826463699341,0
17105,1.8390743017196656,0
87107,1.8389516830444337,0
58171,1.8387825727462768,0
18108,1.8387748718261718,0
9298,1.838759469985962,0
62565,1.8387200355529785,0
9926,1.8386943101882935,0
75638,1.838610005378723,0
78980,1.838386344909668,0
59240,1.8383765459060668,0
86384,1.8383435487747193,0
23870,1.8382970809936523,0
81327,1.8381998062133789,0
33787,1.8381918668746948,0
71934,1.83810396194458,0
71760,1.8380667686462402,0
29110,1.8380562782287597,0
11542,1.8379873514175415,0
44540,1.8377448797225953,0
68735,1.837624740600586,0
64130,1.8375903129577638,0
11270,1.8375635147094727,0
72792,1.8374315261840821,0
11441,1.8373213291168213,0
94242,1.837289047241211,0
39828,1.8370558738708496,0
